practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Mi mamá guardó la escultura que hizo en la clase en su mesa de trabajo,1,1,1,0,f,1,14,La escultura está en mi estudio de arte.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,13,,,,,,,,,,,,,,,,,,0.634380312054418,0.6211991700110957,0.634380312054418,0.40075747499940917,0.3510311619611457,1.0351377870538272,0.4012849979917519,0.37223937298404053,1.436422785045579,0.7518742199754342,0.7062854099785909,2.1882970050210133,0.8350489920121618,0.805859989952296,3.023345997033175,0.7528320499695837,0.721916752983816,3.776178047002759,0.6181456850026734,0.5853001400246285,4.394323732005432,1.0527500730240718,1.0232245279476047,5.447073805029504,0.7022526370128617,0.6560186080168933,6.149326442042366,0.9854709599749185,0.9569097069907002,7.134797402017284,0.36804810003377497,0.31801708199782297,7.502845502051059,0.36725603794911876,0.33943826699396595,7.870101540000178,0.38482998200925067,0.35608701000455767,8.254931522009429,,,,0.3836288280435838,0.33411319501465186,8.638560350053012,,,,,f,1,0.6056612500105985,j,1,3.195670040033292,,,,None,None,0.43519456998910755,0.40641592600150034,9.07375492004212,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,312,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.6400019369903021,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,302,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.48862828296842054,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_left,La computadora de Jessica falla con frecuencia,0,0,0,0,f,0,217,Jessica necesita consultar con un técnico.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,46,,,,,,,,,,,,,,,,,,0.5499691620352678,0.5362107299733907,0.5499691620352678,0.3347563599818386,0.305278605024796,0.8847255220171064,0.4505461879889481,0.42196263797814026,1.3352717100060545,0.5682947420282289,0.5376400949899107,1.9035664520342834,0.468560189998243,0.43899168499046937,2.3721266420325264,1.2032123529934324,1.1751378399785608,3.575338995025959,1.470644184970297,1.442510817956645,5.045983179996256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5208056299597956,f,1,2.323103940987494,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Siempre que mi hermana maneja el carro suena raro ,1,1,1,0,j,1,3,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,2,,,,,,,,,,,,,,,,,,0.5671309979516082,0.5566058440017514,0.5671309979516082,0.4511970770545304,0.4220050600124523,1.0183280750061385,0.684917107981164,0.6558133329963312,1.7032451829873025,0.8688353049801663,0.8402963299886324,2.572080487967469,0.6526722370181233,0.6231123820180073,3.224752724985592,1.3373378079850227,1.3088386119925417,4.562090532970615,0.783916866988875,0.7518105479539372,5.34600739995949,0.7696843949961476,0.7438182670157403,6.115691794955637,1.4699004300055094,1.4246093020192347,7.585592224961147,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5561922049964778,f,0,3.27563991304487,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_right,Los trabajadores colocaron los avisos que su jefe les dejó en la carpeta en la puerta de la oficina,1,1,0,0,j,0,20,Los avisos están colgados en la puerta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,19,,,,,,,,,,,,,,,,,,0.5841106050065719,0.5677733540069312,0.5841106050065719,0.36726296704728156,0.3386851170216687,0.9513735720538534,1.219745209964458,1.190411799994763,2.1711187820183113,0.43530214799102396,0.4022504580207169,2.6064209300093353,0.7181244569947012,0.6901549380272627,3.3245453870040365,1.3198558780131862,1.2699457650305703,4.644401265017223,0.7361652569961734,0.7064285849919543,5.380566522013396,0.4175912030041218,0.3888811499928124,5.798157725017518,0.5013296920224093,0.47251000499818474,6.299487417039927,0.4843859499669634,0.4519340730039403,6.7838733670068905,0.5178725080331787,0.4888132400228642,7.301745875040069,0.41791452997131273,0.3887990229995921,7.719660405011382,0.5519328850205056,0.505906472040806,8.271593290031888,,,,0.5347289220080711,0.4893475269782357,8.806322212039959,,,,,j,1,0.6063909600488842,f,1,3.7482512930291705,,,,None,None,0.6003537490032613,0.5507248850190081,9.40667596104322,0.485670993977692,0.4552292099688202,9.892346955020912,0.3343992449808866,0.28918533999240026,10.226746200001799,0.38408775004791096,0.33894854300888255,10.61083395004971,0.3344354999717325,0.3056930369930342,10.945269450021442,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.8075211399700493,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Antes de comer el pastel los niños cantaron "Cumpleaños Feliz",0,0,1,0,f,0,239,El pastel era para el final del curso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,38,,,,,,,,,,,,,,,,,,1.1543039560201578,1.1461996010039002,1.1543039560201578,0.41779393499018624,0.38861682801507413,1.572097891010344,0.31741808296646923,0.28859744302462786,1.8895159739768133,0.6207061750465073,0.5920160550158471,2.5102221490233205,0.39820868195965886,0.35570713999914005,2.9084308309829794,0.7347889380180277,0.7053235709900036,3.643219769001007,0.4690120799932629,0.43932921503437683,4.11223184899427,0.5011891199974343,0.4721157599706203,4.613420968991704,0.3341544370050542,0.30196149001130834,4.9475754059967585,0.6345195299945772,0.6053294629673474,5.582094935991336,,,,,,,,,,,,,,,,,,,,f,1,0.9869862099876627,j,1,3.930958818004001,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,space,19.40251761302352,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Antes de que celebraran esa canción no era muy popular ,0,1,1,0,f,0,106,Nadie sabía la canción antes.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,22,,,,,,,,,,,,,,,,,,0.6343723169993609,0.6226122119696811,0.6343723169993609,0.4511600300320424,0.4209682050277479,1.0855323470314033,0.40194586297729984,0.3732441029860638,1.4874782100087032,0.5014278800226748,0.47396767494501546,1.988906090031378,0.6179924850002863,0.5898922770284116,2.6068985750316642,1.55452918499941,1.5247317120083608,4.161427760031074,0.8182436869828962,0.7894798929919489,4.9796714470139705,0.5855779349803925,0.5563513599918224,5.565249381994363,0.3838851650361903,0.3558380900067277,5.949134547030553,0.4008304880117066,0.37143497297074646,6.34996503504226,,,,,,,,,,,,,,,,,,,,f,1,0.5387222580029629,f,1,3.5271272900281474,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_right,Los meseros preparan las verduras en la cocina antes de servirlas,0,0,0,1,j,0,234,Los meseros lavan las verduras.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,33,,,,,,,,,,,,,,,,,,0.9179911980172619,0.9058099850080907,0.9179911980172619,0.3512846669764258,0.321837194962427,1.2692758649936877,0.3337034800206311,0.30541816499317065,1.6029793450143188,0.7194430130184628,0.6861406319658272,2.3224223580327816,0.43339852697681636,0.4051598749938421,2.755820885009598,0.7015117130358703,0.671939919993747,3.4573325980454683,0.5024935849942267,0.47258269699523225,3.959826183039695,0.30075396999018267,0.2721946429810487,4.260580153029878,0.3334243369754404,0.3047229719813913,4.594004490005318,0.41844019800191745,0.3890526120085269,5.0124446880072355,0.45111625001300126,0.41885687701869756,5.463560938020237,,,,,,,,,,,,,,,,,j,1,0.5730747350025922,f,1,10.695866680995096,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los chicos pusieron el pollo que su mamá preparó en el horno en la mesa antes de comer,1,1,0,0,f,0,39,La mamá preparó la comida en la mesa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,18,,,,,,,,,,,,,,,,,,0.5674860519939102,0.5521465619676746,0.5674860519939102,0.3009365330217406,0.2683052779757418,0.8684225850156508,0.2505731150158681,0.21877458796370775,1.118995700031519,1.086399181978777,1.0579042480094358,2.205394882010296,0.6004740900243632,0.5715068000135943,2.8058689720346592,0.9199132149806246,0.8897865649778396,3.725782187015284,0.4517276450060308,0.42179372999817133,4.177509832021315,0.3339469700003974,0.30591310997260734,4.511456802021712,0.26693200500449166,0.23835407302249223,4.778388807026204,0.4348930749692954,0.4059831650229171,5.213281881995499,0.43406400503590703,0.40559342998312786,5.647345887031406,1.9219510899856687,1.8926476699998602,7.569296977017075,0.3178162730182521,0.28524400800233707,7.887113250035327,,,,0.5845385819557123,0.5525005600065924,8.47165183199104,,,,,f,1,0.6056713829748333,f,0,5.819736459990963,,,,None,None,0.5851455100346357,0.5522324849735014,9.056797342025675,0.6017501630121842,0.5706651289947331,9.658547505037859,1.4036436569876969,1.375480176997371,11.062191162025556,0.28386508498806506,0.2553293979726732,11.346056247013621,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,La cantante colocó el micrófono que usó en el escenario en su lugar después del concierto,1,1,0,0,f,0,31,La cantante no usó un micrófono durante el show.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,10,,,,,,,,,,,,,,,,,,0.6344676549779251,0.6198464310145937,0.6344676549779251,0.2331949170329608,0.2047472369740717,0.8676625720108859,0.26730249501997605,0.23840822000056505,1.134965067030862,2.858106300001964,2.8280947700259276,3.993071367032826,0.7861507399939001,0.7570560669992119,4.779222107026726,0.400852799997665,0.3689252670155838,5.180074907024391,1.0694300099858083,1.0375522599788383,6.249504917010199,0.6847040680004284,0.6561503849807195,6.934208985010628,0.9519689769949764,0.9217101579997689,7.886177962005604,0.3183056249981746,0.28463400003965944,8.204483587003779,0.5846729049808346,0.5563406099681742,8.789156491984613,0.5852871050010435,0.5521760620176792,9.374443596985657,0.8354298550402746,0.8070356100215577,10.209873452025931,,,,0.3843963029794395,0.3545348499901593,10.59426975500537,,,,,f,1,0.5722226320067421,j,1,3.0131881129927933,,,,None,None,0.7846664219978265,0.7565700419945642,11.378936177003197,1.0198240780155174,0.9905347779858857,12.398760255018715,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_left,La estudiante lista adivinó la respuesta correcta primero,0,0,0,1,f,0,248,La estudiante fue la primera en responder. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,47,,,,,,,,,,,,,,,,,,0.5506621969980188,0.5404313299804926,0.5506621969980188,0.267436527996324,0.2348538120277226,0.8180987249943428,0.8183339969837107,0.7894322319771163,1.6364327219780535,1.02006055804668,0.9908252599998377,2.6564932800247334,1.9882281699683517,1.9596505030058324,4.644721449993085,0.5182019519852474,0.49495834996923804,5.1629234019783325,0.5677095580031164,0.5387726679909974,5.730632959981449,0.3014656970044598,0.27243369701318443,6.032098656985909,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4889756799675524,f,1,3.364430753979832,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,single_left,Linda hace un paseo en las montañas todos los sábados,0,0,0,1,f,0,236,A Linda no le gusta la naturaleza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,35,,,,,,,,,,,,,,,,,,0.4669256620109081,0.4561678319587372,0.4669256620109081,0.31750603998079896,0.2879823229741305,0.7844317019917071,0.30078883800888434,0.27288788999430835,1.0852205400005914,0.635180159995798,0.6064686930039898,1.7204006999963894,0.3838774369796738,0.3553986200131476,2.1042781369760633,1.0859341930481605,1.0568942729732953,3.1902123300242238,0.6857244949787855,0.6518227549968287,3.8759368250030093,0.7018282769713551,0.672737795044668,4.577765101974364,0.4847554480074905,0.4558859569951892,5.062520549981855,0.4345271050115116,0.405207057017833,5.4970476549933665,,,,,,,,,,,,,,,,,,,,f,1,0.5701006169547327,j,1,1.9434715550160035,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Mientras el maestro tocaba el violín resonaba por todo el salón,1,1,1,0,j,1,25,El maestro tocaba el piano.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,,,,0.5173835249734111,0.5050129789742641,0.5173835249734111,0.28393708501243964,0.2514333879807964,0.8013206099858508,0.5178408600040711,0.48839184700045735,1.319161469989922,0.5342292900313623,0.5053034619777463,1.8533907600212842,0.7190576999564655,0.6893488249625079,2.5724484599777497,0.635101393039804,0.6060636249603704,3.2075498530175537,0.8188586699543521,0.7893329029902816,4.026408522971906,1.5207194300019182,1.4913979700068012,5.547127952973824,0.5014674870180897,0.47268543002428487,6.048595439991914,0.4013803380075842,0.368894650018774,6.449975777999498,0.46791830501751974,0.4387805800070055,6.917894083017018,,,,,,,,,,,,,,,,,j,1,0.8242583249812014,f,0,1.538692425005138,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,La empleada guardó los documentos que recibió en el buzón en una carpeta después de revisarlos,1,1,1,0,f,1,32,La empleada revisó los documentos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,11,,,,,,,,,,,,,,,,,,0.6175616499967873,0.6018413029960357,0.6175616499967873,0.2671598219894804,0.2388541900436394,0.8847214719862677,0.3012397380080074,0.26814892201218754,1.1859612099942751,0.4340133999940008,0.40446069196332246,1.619974609988276,0.40105381998000666,0.3721614800160751,2.0210284299682826,0.4836303470074199,0.4538119199569337,2.5046587769757025,0.46891167300054803,0.43831438501365483,2.9735704499762505,0.4512543919845484,0.42188104003435,3.424824841960799,0.4674177530105226,0.43792349996510893,3.8922425949713215,0.5689424719894305,0.5391143079614267,4.461185066960752,1.5537878850009292,1.5087832149583846,6.014972951961681,0.35136789502575994,0.31811648001894355,6.366340846987441,0.3343865330098197,0.30646042997250333,6.700727379997261,,,,1.2866448019631207,1.2577164900139906,7.987372181960382,,,,,f,1,0.5893739229650237,f,1,1.6415181499905884,,,,None,None,0.4007478050189093,0.3716207669931464,8.38811998697929,0.501180499966722,0.47221258003264666,8.889300486946013,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,308,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5883360200095922,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Cuando el escultor terminó la obra tenía tres metros  de altura,1,1,1,0,j,1,29,La estatua era muy alta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,8,,,,,,,,,,,,,,,,,,0.5669274450046942,0.5549798469874077,0.5669274450046942,0.2832182800048031,0.2525539209600538,0.8501457250094973,0.8189448550110683,0.7867974960245192,1.6690905800205655,0.953190944972448,0.9233347050030716,2.6222815249930136,0.5521664280095138,0.5196456969715655,3.1744479530025274,0.4009120899718255,0.36856847000308335,3.575360042974353,0.40108302200678736,0.37148441496538,3.97644306498114,0.5852798880077899,0.5567775620147586,4.56172295298893,0.951885320013389,0.9240994220017456,5.513608273002319,0.8861271169735119,0.8529514200054109,6.399735389975831,0.4677972749923356,0.4353156100260094,6.8675326649681665,,,,,,,,,,,,,,,,,j,1,0.5524121850030497,f,1,3.0629674019874074,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Este año cuando gritaron el grito sonó hasta por las montañas,1,1,1,0,f,1,24,Se escuchó el grito desde lejos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,3,,,,,,,,,,,,,,,,,,1.0356323999585584,1.0223981640301645,1.0356323999585584,0.434078345017042,0.4050562100019306,1.4697107449756004,0.5179568250314333,0.4889633650309406,1.9876675700070336,0.7518237169715576,0.723866336978972,2.7394912869785912,0.7687877080170438,0.7357192970230244,3.508278994995635,0.45202476700069383,0.42302425001980737,3.960303761996329,1.1683914230088703,1.1380645330063999,5.128695185005199,1.321311154984869,1.2916577649884857,6.450006339990068,1.0360316319856793,1.007378795009572,7.4860379719757475,1.3197925800341181,1.290101582009811,8.805830552009866,0.46819632296683267,0.4392780250054784,9.274026874976698,,,,,,,,,,,,,,,,,f,1,0.7405118300230242,f,1,9.44269404996885,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,single_left,Siempre que da un concierto la artista canta sus canciones más conocidas,0,0,0,1,f,0,240,La artista siempre canta sus canciones recien salidas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,39,,,,,,,,,,,,,,,,,,0.6842004070058465,0.6726884610252455,0.6842004070058465,0.3839890949893743,0.35043423203751445,1.0681895019952208,1.4878844850463793,1.4542507029836997,2.5560739870416,0.36712092795642093,0.33783145202323794,2.923194914998021,0.36843361699720845,0.3394995199632831,3.2916285319952294,0.4848535700002685,0.45659008697839454,3.776482101995498,0.5503965700045228,0.5224164850078523,4.326878672000021,0.48435223300475627,0.4540619450272061,4.811230905004777,0.6192246270366013,0.5888251580181532,5.430455532041378,0.6849970879848115,0.6566684099962004,6.11545262002619,1.1028042269754224,1.0698599750176072,7.218256847001612,0.6683954800246283,0.639177827979438,7.8866523270262405,,,,,,,,,,,,,,f,1,0.40364446002058685,j,1,7.8763862699852325,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Después de que corrí el maratón no me parecía tan imposible,1,1,1,0,j,1,21,Me sentí mejor corriendo el maratón que anticipaba.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,0,,,,,,,,,,,,,,,,,,1.586828145023901,1.5752904399996623,1.586828145023901,0.8185406079865061,0.7901441199937835,2.405368753010407,0.4185160950291902,0.38957171997753903,2.8238848480395973,1.9549193200073205,1.9255403849529102,4.778804168046918,0.35058583196951076,0.3216954829986207,5.1293900000164285,0.9193610079819337,0.8903339829994366,6.048751007998362,0.7519264050060883,0.7227722649695352,6.8006774130044505,0.6347403920372017,0.6051773880026303,7.435417805041652,0.46850200998596847,0.43949932500254363,7.903919815027621,1.4034541649743915,1.3747079899767414,9.307373980002012,0.40077080501941964,0.3716832819627598,9.708144785021432,,,,,,,,,,,,,,,,,f,0,0.3690515600028448,f,1,4.315795605012681,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_right,El grupo musical que tocó en el salón de conciertos era muy bueno,0,0,1,0,j,0,233,El grupo no tocaba bien.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,32,,,,,,,,,,,,,,,,,,0.567886297008954,0.5510669670184143,0.567886297008954,0.3509539350052364,0.3215153249911964,0.9188402320141904,0.6014169480185956,0.5687090199789964,1.520257180032786,1.2540095470030792,1.2206974319997244,2.774266727035865,0.43397021800046787,0.40122600202448666,3.208236945036333,0.35140625695930794,0.3186086999485269,3.559643201995641,0.7173906679963693,0.687931029999163,4.27703386999201,0.769572205026634,0.7403841660125181,5.046606075018644,1.7217473249766044,1.693013981974218,6.768353399995249,0.5848615249851719,0.5520158220315352,7.353214924980421,0.7014372070552781,0.6726452700095251,8.054652132035699,0.8360422079567797,0.8031142519903369,8.890694339992478,0.38323525700252503,0.35464379203040153,9.273929596995004,,,,,,,,,,,j,1,0.673575124994386,j,1,4.097863066010177,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,La arquitecta guardó los planos en su bolsa,0,0,0,0,f,0,231,Los planos están en el archivero.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,30,,,,,,,,,,,,,,,,,,2.070639880024828,2.0595260270056315,2.070639880024828,0.5679787899716757,0.5360761830233969,2.6386186699965037,1.2038724700105377,1.1700652329600416,3.8424911400070414,1.0028989770216867,0.9698361969785765,4.845390117028728,1.103202713013161,1.073871800035704,5.948592830041889,0.6684409769950435,0.639290444960352,6.617033807036933,0.668290089990478,0.6402140950085595,7.285323897027411,0.384631110006012,0.35454795497935265,7.669955007033423,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.6895116000087,f,0,6.890405979997013,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Las artistas colocaron el cuadro que su colega dejó en la pared en la oficina privada antes de su exhibición,1,1,0,0,j,0,38,La galería de arte estaba vacía cuando las artistas llegaron.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,17,,,,,,,,,,,,,,,,,,0.6505674479994923,0.6326781029929407,0.6505674479994923,0.6520019849995151,0.6231076879776083,1.3025694329990074,0.36773643700871617,0.3394115350092761,1.6703058700077236,0.9851430280250497,0.9521122049773112,2.6554488980327733,0.35159273497993127,0.32166123000206426,3.0070416330127046,0.41785451699979603,0.38499274803325534,3.4248961500125006,0.6347601679735817,0.6061440030462109,4.059656317986082,0.36704443203052506,0.3344826300162822,4.426700750016607,0.2845646849600598,0.2511323450016789,4.711265434976667,1.6707792130182497,1.641819646989461,6.382044647994917,0.40132946701487526,0.3724598970147781,6.783374115009792,0.40175348496995866,0.3729418099974282,7.185127599979751,0.7852361080003902,0.7577507069800049,7.970363707980141,,,,0.8017480500275269,0.7729083829908632,8.772111758007668,,,,,j,1,0.6378356270142831,j,1,14.292468986997847,,,,None,None,0.45101143699139357,0.4216272500343621,9.223123194999062,0.5350585880223662,0.5066285869688727,9.758181783021428,0.8025572969927453,0.7695421319804154,10.560739080014173,0.5174094549729489,0.48833764501614496,11.078148534987122,0.45167306798975915,0.4220806949888356,11.529821602976881,0.45126362203154713,0.4013083329773508,11.981085225008428,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
