practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,1,,,Verdadero,Falso,j,A,congruent_right,Jorge puso las monedas que traía en su abrigo en la mesa cuando regresó a su casa,1,1,0,0,j,0,12,Las monedas de Jorge están en su abrigo.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,11,,,,,,,,,,,,,,,,,,1.386568586982321,1.3670932649984024,1.386568586982321,0.46740983304334804,0.4390496800187975,1.853978420025669,0.5344774469849654,0.5072700850432739,2.3884558670106344,0.36813024297589436,0.3387232620152645,2.7565861099865288,0.6517951450077817,0.6235247880103998,3.4083812549943104,0.30087496200576425,0.2713575719972141,3.7092562170000747,0.35009089298546314,0.3219885820290074,4.059347109985538,0.31803350703557953,0.28812908497639,4.377380617021117,0.2505072329659015,0.21884162299102172,4.627887849987019,0.36796826700447127,0.33906289999140427,4.99585611699149,0.30089297000085935,0.272141975001432,5.2967490869923495,0.33430412801681086,0.3051356400246732,5.63105321500916,0.41754819196648896,0.3897246429696679,6.048601406975649,,,,0.2671470900531858,0.23809622798580676,6.315748497028835,,,,,j,1,0.43840364704374224,j,1,3.6624074829742312,,,,None,None,0.46825709799304605,0.4391953499871306,6.784005595021881,0.2832670749630779,0.2545976199908182,7.067272669984959,0.318122040014714,0.2732446520240046,7.385394709999673,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,Me reí cuando mi amiga me contó la historia de su encuentro con su ex.,0,0,0,1,j,0,220,La historia de mi amiga me dio gracia.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,49,,,,,,,,,,,,,,,,,,0.6172061550314538,0.6043374729924835,0.6172061550314538,0.2837729449965991,0.25493795302463695,0.9009791000280529,0.28413929999805987,0.2551460029790178,1.1851184000261128,0.5178199600195512,0.48773325997171924,1.702938360045664,0.3341610229690559,0.30513142002746463,2.03709938301472,0.3012616070336662,0.27224264800315723,2.338360990048386,0.5346590299741365,0.5058397729881108,2.8730200200225227,0.5017992680077441,0.4727705550030805,3.3748192880302668,0.4850207249983214,0.45422497001709417,3.859840013028588,0.4336600070237182,0.4055370530113578,4.293500020052306,0.35109905299032107,0.32166787498863414,4.644599073042627,0.28369149699574336,0.25387041800422594,4.928290570038371,0.43503615498775616,0.40200712997466326,5.363326725026127,,,,0.2842684229835868,0.25549479998881,5.647595148009714,,,,,j,1,0.5210827399860136,f,1,6.305061969964299,,,,None,None,0.3337511770077981,0.30513895000331104,5.981346325017512,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_right,Cuando Dora ganó la lotería se compró un reloj de diamantes,0,0,0,1,j,0,216,Dora ahorró todo el dinero que ganó. ,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,45,,,,,,,,,,,,,,,,,,0.43396178499097005,0.42215486895293,0.43396178499097005,0.36658650799654424,0.3376984350034036,0.8005482929875143,0.35108929697889835,0.3212497879867442,1.1516375899664126,0.3182036399957724,0.28844558499986306,1.469841229962185,0.4009864430408925,0.3724411049624905,1.8708276730030775,0.43443757196655497,0.405549599963706,2.3052652449696325,0.28391386999282986,0.2557284269714728,2.5891791149624623,0.3173768350388855,0.2895386349991895,2.906555950001348,0.3012977580074221,0.27188238000962883,3.20785370800877,0.31664461200125515,0.28792014700593427,3.524498320010025,0.3181099549983628,0.28805588703835383,3.842608275008388,,,,,,,,,,,,,,,,,j,1,0.5848051720531657,j,1,2.1728297119843774,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Paco dejó los pantalones que compró en la tienda en su cuarto cuando volvió,1,1,1,0,j,1,11,A Paco los pantalones se le quedaron en la tienda.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,10,,,,,,,,,,,,,,,,,,0.4169365619891323,0.4029533249558881,0.4169365619891323,0.3332135980017483,0.3036636600154452,0.7501501599908806,0.4025740370270796,0.3725265050306916,1.1527241970179603,0.4497518799616955,0.42185535200405866,1.6024760769796558,0.4840612360276282,0.4512668380048126,2.086537313007284,0.2840154980076477,0.2376755650038831,2.3705528110149316,0.2842017209623009,0.25455459801014513,2.6547545319772325,0.30150348803726956,0.2732852000044659,2.956258020014502,0.28447019698796794,0.2557236730353907,3.24072821700247,0.31742670497624204,0.2885725219966844,3.558154921978712,0.284366118023172,0.2523107049637474,3.842521040001884,0.2675468070083298,0.23438926500966772,4.110067847010214,0.38437434000661597,0.3557214270113036,4.49444218701683,,,,0.350534732977394,0.32189386297250167,4.844976919994224,,,,,j,1,0.5730038600158878,j,1,2.4618315580300987,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,304,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4567218730226159,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_left,Ana vació el lavaplatos en la cocina,0,0,0,1,f,0,206,Ana no ayudó con los quehaceres.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,35,,,,,,,,,,,,,,,,,,0.5163602770189755,0.5079599050222896,0.5163602770189755,0.41779073496581987,0.3882366000325419,0.9341510119847953,0.3678864950197749,0.3349332949728705,1.3020375070045702,0.3679683030350134,0.35513150901533663,1.6700058100395836,1.5536761719849892,1.525250850012526,3.223681982024573,0.28321193996816874,0.25203045801026747,3.5068939219927415,0.3341693209949881,0.31901730998652056,3.8410632429877296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.43993108498398215,j,1,5.532386529957876,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,302,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4019561469904147,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Siempre que mi hermana sale el carro se queda sin gasolina,0,1,1,0,j,0,103,Mi hermana no rellena el tanque.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,21,,,,,,,,,,,,,,,,,,0.6007607899955474,0.5863476099912077,0.6007607899955474,0.3338721700129099,0.3046542949741706,0.9346329600084573,0.33381173794623464,0.30405063001671806,1.268444697954692,0.30162927199853584,0.27158470498397946,1.5700739699532278,0.3173506130115129,0.288608146016486,1.8874245829647407,0.3325029000407085,0.3043702869908884,2.219927483005449,0.43513625796185806,0.40155978297116235,2.6550637409673072,0.3851207839907147,0.3567844560020603,3.040184524958022,0.4512164080515504,0.4048984380206093,3.4914009330095723,0.40052922698669136,0.3709010099992156,3.8919301599962637,0.36781069298740476,0.33782387198880315,4.2597408529836684,,,,,,,,,,,,,,,,,j,1,0.4899099019821733,f,1,2.557479634997435,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,space,10.1945202780189,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,single_right,Cuando los amigos tienen una fiesta todos toman vino o cerveza,0,0,0,1,j,0,242,Mis amigos no toman whisky en las fiestas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,41,,,,,,,,,,,,,,,,,,0.6841669779969379,0.6716058349702507,0.6841669779969379,0.3677049500402063,0.3385872299550101,1.0518719280371442,0.31768972700228915,0.2889259780058637,1.3695616550394334,0.31728565297089517,0.2886090900283307,1.6868473080103286,0.3004682720056735,0.2713153049699031,1.987315580016002,0.3010139879770577,0.27112195000518113,2.2883295679930598,0.2839932719944045,0.25428113795351237,2.5723228399874642,0.5181380180292763,0.48931852501118556,3.0904608580167405,0.38455154502298683,0.35478882800089195,3.4750124030397274,0.40015583799686283,0.3692949669784866,3.87516824103659,0.4688775739632547,0.44096589501714334,4.344045814999845,,,,,,,,,,,,,,,,,j,1,0.5049537179875188,f,1,5.83290915802354,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5494306649779901,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,B,single_left,Cuando era niño mi papá quería ser arquitecto,0,0,0,1,f,0,244,Mi papá quería ser mecánico cuando era menor.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,43,,,,,,,,,,,,,,,,,,0.5517538309795782,0.5476714450051077,0.5517538309795782,0.38359295000554994,0.3546692869858816,0.9353467809851281,0.38506918802158907,0.35561834200052544,1.3204159690067172,0.5353286169702187,0.5059635570505634,1.855744585976936,0.3509073930326849,0.3214533769642003,2.206651979009621,0.3674987099948339,0.3350124299759045,2.5741506890044548,0.3175446149543859,0.2885032120393589,2.8916953039588407,0.36782868701266125,0.33930805802810937,3.259523990971502,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5890349629917182,j,1,2.3944759300211444,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,312,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5073202179628424,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Este año cuando gritaron el grito sonó hasta por las montañas,1,1,1,0,f,1,24,Se escuchó el grito desde lejos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,0.5833945350022987,0.5712998210219666,0.5833945350022987,0.36829519702587277,0.33864066196838394,0.9516897320281714,0.41800765495281667,0.3888495270512067,1.369697386980988,0.4342342150048353,0.4050260719959624,1.8039316019858234,0.43449632002739236,0.40152390499133617,2.2384279220132157,0.30097330000717193,0.27205826697172597,2.5394012220203876,0.4679431599797681,0.43536251498153433,3.0073443820001557,0.40114149497821927,0.36827124701812863,3.408485876978375,0.38411661802092567,0.35501059202942997,3.7926024949993007,0.3676631370326504,0.33824653999181464,4.160265632031951,0.41797978297108784,0.3897040250012651,4.578245415003039,,,,,,,,,,,,,,,,,f,1,0.4552585550118238,f,1,3.6298607420176268,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5185271999798715,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,311,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4358797600143589,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,j,B,congruent_right,Mientras el novio pagaba el diamante se le cayó al piso,1,1,0,0,j,0,26,La esposa dejó caer el diamante al piso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,5,,,,,,,,,,,,,,,,,,0.5165886000031605,0.505733554949984,0.5165886000031605,0.6029690279974602,0.5730293039814569,1.1195576280006208,0.4330961229861714,0.404550137987826,1.5526537509867921,0.5689471940277144,0.5402844650088809,2.1216009450145066,0.4346326779923402,0.40548405499430373,2.5562336230068468,0.28399648697813973,0.255690986989066,2.8402301099849865,0.6015201630070806,0.5691787549876608,3.441750272992067,0.30105555203044787,0.2715952700236812,3.742805825022515,0.3838850379688665,0.3503421429777518,4.126690862991381,0.4171001869835891,0.38748978002695367,4.5437910499749705,0.3858929730486125,0.35209766001207754,4.929684023023583,,,,,,,,,,,,,,,,,j,1,0.40394614898832515,j,1,3.9150442049722187,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,j,B,congruent_right,Amalia puso el jamón que sus hermanos dejaron en los platos en el refrigerador después de que comieron,1,1,0,0,j,0,34,Los hermanos ordenaron la mesa después de comer. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,13,,,,,,,,,,,,,,,,,,0.48431372799677774,0.46860585297690704,0.48431372799677774,0.41765407199272886,0.38911285798531026,0.9019677999895066,0.5344787130015902,0.4888659869902767,1.4364465129910968,0.43463442503707483,0.4052255799761042,1.8710809380281717,0.45117072196444497,0.4186799449962564,2.3222516599926166,0.5350858180318028,0.5026502619730309,2.8573374780244194,0.3671024569775909,0.33875213999999687,3.2244399350020103,0.31800042500253767,0.29220028303097934,3.542440360004548,0.41761798498919234,0.37201596499653533,3.9600583449937403,0.3344812130089849,0.3054654230363667,4.294539558002725,0.3675297599984333,0.33912754303310066,4.6620693180011585,0.7353010469814762,0.689120169961825,5.397370364982635,0.33420900005148724,0.30215739499544725,5.731579365034122,,,,0.3839550479897298,0.33927665499504656,6.115534413023852,,,,,j,1,0.43956327001797035,j,1,5.637700668012258,,,,None,None,0.4338225919636898,0.40433487499831244,6.549357004987542,0.4522147829993628,0.42203979997429997,7.001571787986904,0.3171957600279711,0.2887751520029269,7.3187675480148755,0.30003506800858304,0.270237824996002,7.6188026160234585,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,single_left,La estudiante lista adivinó la respuesta correcta primero,0,0,0,1,f,0,248,La estudiante fue la primera en responder. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,47,,,,,,,,,,,,,,,,,,0.5004244919982739,0.48699164495337754,0.5004244919982739,0.3512328650103882,0.32251747796544805,0.8516573570086621,0.400773532979656,0.3715450650197454,1.252430889988318,0.3508377349935472,0.3227731399820186,1.6032686249818653,0.9694194520125166,0.9396834999788553,2.572688076994382,0.8183399200206622,0.7893981669913046,3.391027997015044,0.38526149495737627,0.3517892200034112,3.7762894919724204,0.4841078100143932,0.4548520650132559,4.2603973019868135,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4354324000305496,j,0,6.305128866981249,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,302,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4687420899863355,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,305,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.36864635994425043,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,single_left,Mi celular se me rompió cuando se me cayó al piso,0,0,0,1,f,0,252,Mi celular ya está roto.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,51,,,,,,,,,,,,,,,,,,0.5171771249733865,0.49952109198784456,0.5171771249733865,0.3844756199978292,0.35128727299161255,0.9016527449712157,0.31753918499452993,0.28750023199245334,1.2191919299657457,0.41791736002778634,0.3846898879855871,1.637109289993532,0.3172851499984972,0.2896252850187011,1.9543944399920292,0.33455761201912537,0.3047766099916771,2.2889520520111546,0.48464310000417754,0.45543508196715266,2.773595152015332,0.2841762249590829,0.255079336988274,3.057771376974415,0.26683560298988596,0.23750303796259686,3.324606979964301,0.5185978600056842,0.48869051499059424,3.843204839969985,0.28226189099950716,0.25178822298767045,4.125466730969492,,,,,,,,,,,,,,,,,f,1,0.37068171898135915,f,1,2.2781671139528044,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,j,B,congruent_left,La cantante colocó el micrófono que usó en el escenario en su lugar después del concierto,1,1,0,0,f,0,31,La cantante no usó un micrófono durante el show.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,10,,,,,,,,,,,,,,,,,,0.5000711819739081,0.48537818499607965,0.5000711819739081,0.3852290500071831,0.35541805997490883,0.8853002319810912,0.4176329780020751,0.3891584270168096,1.3029332099831663,0.4176925669889897,0.3844229749520309,1.720625776972156,0.36786402500001714,0.3388139479793608,2.088489801972173,0.5174955730326474,0.488242932013236,2.6059853750048205,0.3514514199923724,0.3054592949920334,2.957436794997193,0.31770209700334817,0.2848088920000009,3.275138892000541,0.3333085629856214,0.3047877899953164,3.6084474549861625,0.28468867001356557,0.25609519600402564,3.893136124999728,0.3510012519545853,0.3215612279600464,4.244137376954313,0.31752801302354783,0.288312844990287,4.561665389977861,0.2670977719826624,0.2388776179868728,4.828763161960524,,,,0.3845671300077811,0.3561926939873956,5.213330291968305,,,,,f,1,0.5354859950020909,j,1,2.0730401820037514,,,,None,None,0.35096527001587674,0.3211250019958243,5.564295561984181,0.6177420279709622,0.5874603689881042,6.182037589955144,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,308,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4353944699978456,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,a,0,0,1,0,j,0,315,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5870346380397677,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,single_right,Los meseros preparan las verduras en la cocina antes de servirlas,0,0,0,1,j,0,234,Los meseros lavan las verduras.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,33,,,,,,,,,,,,,,,,,,0.5007853549905121,0.4865924550103955,0.5007853549905121,0.43465510703390464,0.4024165249429643,0.9354404620244168,1.2361690599936992,1.2073174400138669,2.171609522018116,0.4676800729939714,0.43765357497613877,2.6392895950120874,0.3676997600123286,0.3380638880189508,3.006989355024416,0.8862141199642792,0.8576653499621898,3.8932034749886952,0.38330313499318436,0.35459320002701133,4.27650660998188,0.4353988470393233,0.4050919630099088,4.711905457021203,0.4168826679815538,0.3886282679741271,5.128788125002757,0.3676653879811056,0.3167714800219983,5.496453512983862,0.40215999702923,0.37228121201042086,5.898613510013092,,,,,,,,,,,,,,,,,j,1,0.3872005569864996,f,1,5.549148554971907,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los chicos pusieron el pollo que su mamá preparó en el horno en la mesa antes de comer,1,1,0,0,f,0,39,La mamá preparó la comida en la mesa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,0.5845267120166682,0.5655554959666915,0.5845267120166682,0.3836623649694957,0.35434214503038675,0.9681890769861639,0.36850617302116007,0.3346612769528292,1.336695250007324,0.3159633349860087,0.2860783229698427,1.6526585849933326,0.352362557023298,0.3222411079914309,2.0050211420166306,0.333839482977055,0.30509882798651233,2.3388606249936856,0.3179804669925943,0.28874251001980156,2.65684109198628,0.3007962480187416,0.2684245929704048,2.9576373400050215,0.33363513700896874,0.30410760501399636,3.2912724770139903,0.33477335300995037,0.3050551619962789,3.6260458300239407,0.33337894995929673,0.30060254700947553,3.9594247799832374,0.35150151001289487,0.3217660480295308,4.310926289996132,0.35130124003626406,0.31836779799778014,4.662227530032396,,,,0.38453651999589056,0.33901605498977005,5.046764050028287,,,,,f,1,0.4389047449803911,j,1,4.750787652970757,,,,None,None,0.3169913750025444,0.2886318930541165,5.363755425030831,0.3676753249601461,0.3350454199826345,5.731430749990977,0.33299797802465037,0.2999071800149977,6.064428728015628,0.36909600399667397,0.3399476300110109,6.433524732012302,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Después de que corrí el maratón no me parecía tan imposible,1,1,1,0,j,1,21,Me sentí mejor corriendo el maratón que anticipaba.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,0,,,,,,,,,,,,,,,,,,0.6177221019752324,0.6024451340199448,0.6177221019752324,0.55023157998221,0.5210262220352888,1.1679536819574423,0.35188407002715394,0.32243644999107346,1.5198377519845963,0.3679341179667972,0.3380478050094098,1.8877718699513935,0.45098664704710245,0.4189197070081718,2.338758516998496,0.30040640296647325,0.26799114799359813,2.639164919964969,0.568172482016962,0.5381214729859494,3.207337401981931,0.2843675899785012,0.25468949996866286,3.4917049919604324,0.38404212304158136,0.35446704796049744,3.8757471150020137,0.3017454299842939,0.27201221004361287,4.177492544986308,0.3499110370175913,0.3207473049988039,4.527403582003899,,,,,,,,,,,,,,,,,j,1,0.5050073029706255,f,1,5.285545755003113,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
