practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,IRI_20,IRI_FL_20,space_20,session,participant,level,frameRate,expName,date,group,
,,1,,,Verdadero,Falso,f,A,congruent_left,Después de que comieron el pollo se enfrió inmediatamente ,1,1,0,0,f,0,1,Comieron el pollo caliente.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,0.651588916779,0.612285852432,0.651588916779,0.449396133423,0.40033698082,1.1009850502,0.318676948547,0.271256923676,1.41966199875,0.200480937958,0.15443611145,1.62014293671,0.267251014709,0.220736980438,1.88739395142,0.351897954941,0.305706977844,2.23929190636,0.616255044937,0.552781105042,2.85554695129,0.418847084045,0.371465921402,3.27439403534,1.11990499496,1.0589401722,4.3942990303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.35209608078,f,1,3.01436805725,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,307,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.640507936478,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.438380002975,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,El cocinero lava las verduras en el fregadero,0,0,0,1,j,0,204,El cocinero prepara las verduras él mismo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,33,,,,,,,,,,,,,,,,0.534495830536,0.507490873337,0.534495830536,0.283839225769,0.237936019897,0.818335056305,0.33251285553,0.287915945053,1.15084791183,0.217793941498,0.166532993317,1.36864185333,0.436076164246,0.389792919159,1.80471801758,0.233090877533,0.187520980835,2.03780889511,0.385197162628,0.338610887527,2.42300605774,0.300620794296,0.254880905151,2.72362685204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.43951010704,f,1,2.57924795151,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Después de que llegué el maratón empezó inmediatamente,0,1,1,0,j,0,121,Llegué para ver el inicio de la carrera.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,20,,,,,,,,,,,,,,,,0.548961877823,0.497584104538,0.548961877823,0.369141101837,0.321723937988,0.91810297966,0.317440032959,0.267860889435,1.23554301262,0.299458026886,0.236962080002,1.53500103951,0.318511009216,0.270874977112,1.85351204872,0.385504961014,0.339278936386,2.23901700974,0.416892051697,0.356261968613,2.65590906143,0.265107870102,0.201733112335,2.92101693153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.522775888443,f,1,2.5277569294,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Cuando era niña Inés saltaba la cuerda mucho ,0,0,0,0,j,0,211,Inés sabe saltar la cuerda.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,40,,,,,,,,,,,,,,,,0.499850988388,0.472060918808,0.499850988388,0.351624011993,0.304764986038,0.851475000381,0.299954175949,0.255573987961,1.15142917633,0.282730817795,0.236595153809,1.43415999413,0.25070309639,0.202167987823,1.68486309052,0.352906942368,0.300972938538,2.03777003288,0.300950050354,0.25187921524,2.33872008324,0.283483028412,0.237733840942,2.62220311165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.435198068619,f,1,1.8260641098,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,Cuando la chica lava los platos se quedan bien sucios,1,1,0,0,f,0,9,La chica lava sin cuidado.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,0.58548116684,0.522155046463,0.58548116684,0.35065984726,0.268146038055,0.936141014099,0.352313041687,0.291723966599,1.28845405579,0.300089120865,0.238682031631,1.58854317665,0.21661901474,0.137135982513,1.80516219139,0.284228801727,0.221137046814,2.08939099312,0.284285068512,0.18808889389,2.37367606163,0.267863035202,0.20515704155,2.64153909683,0.299968004227,0.238120079041,2.94150710106,0.316792964935,0.253883123398,3.25830006599,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.557710886002,f,1,1.82120299339,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,El mesero vació el vino que los clientes dejaron en la mesa en el fregadero después de que se fueron,1,1,0,0,f,0,17,Los clientes se fueron sin tomar todo el vino. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,16,,,,,,,,,,,,,,,,0.618965148926,0.533127069473,0.618965148926,0.282864809036,0.171705007553,0.901829957962,0.301272153854,0.22180891037,1.20310211182,0.268267869949,0.152992010117,1.47136998177,0.233632087708,0.158425807953,1.70500206947,0.4679479599,0.390335083008,2.17295002937,0.283453941345,0.200474023819,2.45640397072,0.300884962082,0.222904920578,2.7572889328,0.234742164612,0.137976169586,2.99203109741,0.334254026413,0.255094051361,3.32628512383,0.267235994339,0.188329935074,3.59352111816,0.283690929413,0.204920053482,3.87721204758,0.267822027206,0.168435096741,4.14503407478,0.24924492836,0.170078992844,4.39427900314,,,,0.283991098404,0.187730073929,4.67827010155,0.31720995903,0.18733382225,4.99548006058,,,,,f,1,0.487188816071,f,1,2.31005501747,,,,None,None,0.267621040344,0.137928009033,5.26310110092,0.334194898605,0.218471050262,5.59729599953,0.284243106842,0.187478065491,5.88153910637,0.217566013336,0.104460000992,6.09910511971,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Después de que limpiaron la casa brillaba por todas partes,1,1,1,0,f,1,2,Todavía tienen que limpiar la sala.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,0.449142932892,0.413650035858,0.449142932892,0.284603118896,0.236701965332,0.733746051788,0.301689863205,0.254926204681,1.03543591499,0.250120162964,0.206054210663,1.28555607796,0.416212797165,0.352294921875,1.70176887512,0.201908111572,0.154672145844,1.90367698669,0.452041864395,0.388835906982,2.35571885109,0.250471115112,0.206242084503,2.6061899662,0.266868114471,0.221431970596,2.87305808067,0.333427906036,0.253993988037,3.20648598671,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.486481904984,j,1,1.45869088173,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Mis amigas se reunieron en la escuela para ir a jugar fútbol,0,0,1,0,f,0,209,Jugaron béisbol mis amigas.  ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,38,,,,,,,,,,,,,,,,0.517554044724,0.479026079178,0.517554044724,0.30272102356,0.254889965057,0.820275068283,0.215649843216,0.151693105698,1.0359249115,0.25168800354,0.205627918243,1.28761291504,0.232704162598,0.184218168259,1.52031707764,0.335320949554,0.287801027298,1.85563802719,0.284440040588,0.205317020416,2.14007806778,0.401409864426,0.355487108231,2.54148793221,0.183335065842,0.120705127716,2.72482299805,0.217600107193,0.154297828674,2.94242310524,0.315780878067,0.252352952957,3.25820398331,0.201977014542,0.151089906693,3.46018099785,,,,,,,,,,,,,,,,,,,,f,1,0.453322887421,j,1,1.442882061,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,Me reí cuando mi amiga me contó la historia de su encuentro con su ex.,0,0,0,1,j,0,220,La historia de mi amiga me dio gracia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,49,,,,,,,,,,,,,,,,0.919646978378,0.873089075089,0.919646978378,0.317425966263,0.252720832825,1.23707294464,0.233997106552,0.171300888062,1.47107005119,0.535144090652,0.468898057938,2.00621414185,0.266233921051,0.20268702507,2.2724480629,0.60129904747,0.522027015686,2.87374711037,0.251364946365,0.187353849411,3.12511205673,0.250375032425,0.18786406517,3.37548708916,0.267472982407,0.203879117966,3.64296007156,0.25022983551,0.187798976898,3.89318990707,0.167986154556,0.105883836746,4.06117606163,0.351104974747,0.288943052292,4.41228103638,0.268171072006,0.189812898636,4.68045210838,0.400715827942,0.340214014053,5.08116793633,,,,0.317021131516,0.254415988922,5.39818906784,,,,,,,,j,1,0.473551034927,f,1,1.96373414993,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Mientras el padre leía la biblia antigua se partió en dos ,1,1,1,0,j,1,7,La biblia se quedó intacta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,6,,,,,,,,,,,,,,,,0.918955087662,0.887095928192,0.918955087662,0.367730140686,0.318373918533,1.28668522835,0.183473825455,0.138439178467,1.4701590538,0.265459060669,0.220499992371,1.73561811447,0.285511016846,0.222800970078,2.02112913132,0.284986019135,0.22164607048,2.30611515045,0.349566936493,0.287197828293,2.65568208694,0.26868891716,0.222106933594,2.9243710041,0.317519187927,0.272455215454,3.24189019203,0.382761955261,0.333568096161,3.62465214729,0.335682868958,0.288121938705,3.96033501625,,,,,,,,,,,,,,,,,,,,,,,j,1,0.573333024979,j,1,1.44308614731,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_right,Cuando Dora ganó la lotería se compró un reloj de diamantes,0,0,0,1,j,0,216,Dora ahorró todo el dinero que ganó. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,45,,,,,,,,,,,,,,,,0.616968870163,0.538048028946,0.616968870163,0.201527118683,0.121783018112,0.818495988846,0.299598932266,0.219877958298,1.11809492111,0.217517137527,0.1714220047,1.33561205864,0.234972953796,0.171344995499,1.57058501244,0.233134031296,0.150853157043,1.80371904373,0.284569978714,0.218937158585,2.08828902245,0.368963003159,0.322663068771,2.4572520256,0.634075880051,0.570828914642,3.09132790565,0.200695037842,0.153146982193,3.2920229435,0.317917108536,0.254812002182,3.60994005203,,,,,,,,,,,,,,,,,,,,,,,j,1,0.505393028259,j,1,1.37430286407,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,María acomodó las revistas que Gabriela dejó bajo la cama en el librero cuando las encontró,1,1,1,0,j,1,15,Las revistas de Gabriela están escondidas bajo la cama.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,14,,,,,,,,,,,,,,,,0.549753189087,0.492157936096,0.549753189087,0.251899957657,0.189407110214,0.801653146744,0.232239961624,0.152021884918,1.03389310837,0.233532905579,0.154021978378,1.26742601395,0.250643014908,0.136150836945,1.51806902885,0.301500082016,0.204789876938,1.81956911087,0.267378091812,0.168072938919,2.08694720268,0.26713681221,0.170560121536,2.35408401489,0.350313186646,0.288327932358,2.70439720154,0.301028966904,0.236076116562,3.00542616844,0.251092910767,0.170989990234,3.25651907921,0.317496061325,0.220809936523,3.57401514053,0.301075935364,0.188704967499,3.8750910759,0.300503015518,0.21665096283,4.17559409142,,,,0.55158996582,0.48605799675,4.72718405724,0.70184803009,0.634162187576,5.42903208733,,,,,j,1,0.576179981232,j,1,3.39255809784,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Cuando mi madre lavaba la ropa quedaba muy limpia,1,1,0,0,j,0,8,Mi madre me ayuda con el lavado de ropa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,7,,,,,,,,,,,,,,,,0.500910043716,0.469192028046,0.500910043716,0.36695599556,0.303135156631,0.867866039276,0.2836830616,0.235105037689,1.15154910088,0.283859014511,0.235284805298,1.43540811539,0.267745018005,0.203523874283,1.70315313339,0.319332838058,0.255175828934,2.02248597145,0.317355155945,0.27205991745,2.3398411274,0.29861998558,0.237210988998,2.63846111298,0.352970838547,0.30640912056,2.99143195152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.820446968079,j,0,2.99595999718,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Cuando el escultor volvió la obra estaba instalada en el parque,0,1,1,0,j,0,129,La obra era para el público.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,24,,,,,,,,,,,,,,,,0.56538105011,0.526202917099,0.56538105011,0.351470947266,0.288106918335,0.916851997375,0.317093849182,0.237096071243,1.23394584656,0.284649133682,0.189648866653,1.51859498024,0.534937858582,0.439923048019,2.05353283882,0.283585071564,0.189234018326,2.33711791039,0.300929069519,0.184367895126,2.6380469799,0.333558082581,0.238408088684,2.97160506248,0.301303863525,0.237466812134,3.27290892601,0.3176009655,0.254637002945,3.59050989151,0.28502702713,0.205753087997,3.87553691864,,,,,,,,,,,,,,,,,,,,,,,j,1,0.50502705574,f,1,1.4248509407,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,305,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.473077058792,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.409555912018,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Paco dejó los pantalones que compró en la tienda en su cuarto cuando volvió,1,1,1,0,j,1,11,A Paco los pantalones se le quedaron en la tienda.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,21,21,10,,,,,,,,,,,,,,,,0.485881090164,0.448715925217,0.485881090164,0.317997932434,0.255410909653,0.803879022598,0.25041103363,0.188549995422,1.05429005623,0.267509937286,0.205478191376,1.32179999352,0.249888181686,0.187688112259,1.5716881752,0.451353788376,0.388236999512,2.02304196358,0.300980091095,0.238950967789,2.32402205467,0.350157976151,0.287130117416,2.67418003082,0.250684976578,0.170717000961,2.9248650074,0.261108160019,0.166662931442,3.18597316742,0.425067901611,0.323083162308,3.61104106903,0.366352081299,0.287261009216,3.97739315033,0.969460010529,0.886429071426,4.94685316086,0.301122903824,0.189466953278,5.24797606468,,,,,,,,,,,,,,j,1,0.606245994568,j,1,2.47525811195,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,22,22,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.47306895256,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,308,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,23,23,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.425568819046,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Cuando los jardineros terminaron el jardín quedó lleno de flores,1,1,1,0,f,1,10,Los jardineros todavía no acaban su trabajo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,24,24,9,,,,,,,,,,,,,,,,0.667726993561,0.624634981155,0.667726993561,0.41589307785,0.351639032364,1.08362007141,0.25230383873,0.203840017319,1.33592391014,0.335512161255,0.289486885071,1.6714360714,0.233687877655,0.171538829803,1.90512394905,0.300216913223,0.237674951553,2.20534086227,0.333374023438,0.26736998558,2.53871488571,0.218344211578,0.15490603447,2.75705909729,0.250448942184,0.172660112381,3.00750803947,0.35133600235,0.28658413887,3.35884404182,,,,,,,,,,,,,,,,,,,,,,,,,,j,0,0.403787136078,j,1,1.64500212669,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Mi mamá guardó la escultura que hizo en la clase en su mesa de trabajo,1,1,1,0,f,1,14,La escultura está en mi estudio de arte.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,25,25,13,,,,,,,,,,,,,,,,0.636073827744,0.597584962845,0.636073827744,0.266144037247,0.204208850861,0.90221786499,0.318502187729,0.255597114563,1.22072005272,0.233417987823,0.171946048737,1.45413804054,0.316068887711,0.253419876099,1.77020692825,0.55223107338,0.504196166992,2.32243800163,0.305237054825,0.241384029388,2.62767505646,0.331292867661,0.271415233612,2.95896792412,0.282958030701,0.221527099609,3.24192595482,0.201167106628,0.137563943863,3.44309306145,0.367904901505,0.306752920151,3.81099796295,0.283475875854,0.220268964767,4.09447383881,0.334781169891,0.272279977798,4.4292550087,0.316460847855,0.254531145096,4.74571585655,,,,0.469161987305,0.405502080917,5.21487784386,,,,,,,,f,1,0.471597909927,j,1,1.82521891594,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Mi hija pintó el cuadro que está en la pared de mi oficina,0,0,0,0,j,0,219,Tengo arte colgado en mi oficina.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,26,26,48,,,,,,,,,,,,,,,,0.550421953201,0.516665935516,0.550421953201,0.350518941879,0.305119991302,0.900940895081,0.283820152283,0.219575166702,1.18476104736,0.266386985779,0.218059062958,1.45114803314,0.251439809799,0.202713012695,1.70258784294,0.200757026672,0.154274940491,1.90334486961,0.300186157227,0.235253095627,2.20353102684,0.352197885513,0.304073810577,2.55572891235,0.317342996597,0.271177053452,2.87307190895,0.468601942062,0.406574964523,3.34167385101,0.216875076294,0.156280994415,3.55854892731,0.382570981979,0.317770004272,3.94111990929,0.38650894165,0.335127830505,4.32762885094,,,,,,,,,,,,,,,,,j,1,0.541408061981,f,1,7.27416110039,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Los chicos acomodaron la manta que sus padres les dejaron dentro del clóset antes de dormir,0,1,1,0,f,0,136,Los chicos no usaron la manta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,0.616914987564,0.549870014191,0.616914987564,0.335069894791,0.267733812332,0.951984882355,0.283217191696,0.206541061401,1.23520207405,0.249822854996,0.152089118958,1.48502492905,0.251080036163,0.169757127762,1.73610496521,0.300487041473,0.169656991959,2.03659200668,0.301411867142,0.222445011139,2.33800387383,0.401907205582,0.30203795433,2.73991107941,0.351131916046,0.272104024887,3.09104299545,0.351779937744,0.28973698616,3.4428229332,0.450645923615,0.374671220779,3.89346885681,0.283492088318,0.221107959747,4.17696094513,0.935899019241,0.87385892868,5.11285996437,0.38355588913,0.324028015137,5.4964158535,,,,0.318486213684,0.234393835068,5.81490206718,0.301327943802,0.23824596405,6.11623001099,,,,,f,1,0.504806041718,f,0,2.29570007324,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,Antes de correr su primer maratón María tuvo que correr mucho para practicar,0,0,0,1,f,0,210,María corrió el maratón sin entrenarse.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,28,28,39,,,,,,,,,,,,,,,,0.53318810463,0.478209018707,0.53318810463,0.318290948868,0.251780033112,0.851479053497,0.232352018356,0.168616056442,1.08383107185,0.286015033722,0.221772909164,1.36984610558,0.267205953598,0.20481801033,1.63705205917,0.23387503624,0.171651124954,1.87092709541,0.367959976196,0.304889917374,2.23888707161,0.332285881042,0.269657850266,2.57117295265,0.368898153305,0.304438114166,2.94007110596,0.268020868301,0.200866937637,3.20809197426,0.300795078278,0.238407850266,3.50888705254,0.183458089828,0.104627847672,3.69234514236,0.484508991241,0.422218084335,4.17685413361,,,,,,,,,,,,,,,,,f,1,0.521677970886,j,0,1.40741109848,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Antes de que cantaran esa canción no era muy conocida ,1,1,1,0,f,1,6,Todos ya se sabían la canción antes de la fiesta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,29,29,5,,,,,,,,,,,,,,,,0.481871843338,0.44938492775,0.481871843338,0.234167098999,0.185845851898,0.716038942337,0.25053691864,0.20103597641,0.966575860977,0.218285083771,0.169852018356,1.18486094475,0.184201002121,0.119024991989,1.36906194687,0.30127286911,0.25540304184,1.67033481598,0.216927051544,0.15426492691,1.88726186752,0.299984931946,0.237087011337,2.18724679947,0.452067136765,0.404231071472,2.63931393623,0.217633962631,0.172464132309,2.85694789886,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.439640045166,j,1,1.69485998154,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,302,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,30,30,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.505138158798,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
